
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
203.658 81.4632 71.2803 463.674 372.91 146.307 
CV Recruit
0.493348 
Alternative 1 Alternative  Stock: Model_Proj.dat
Catch Model_Proj.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 35.2579 38.4221 8.669 8.669 8.669 8.669 8.88178e-15 
2021  0 35.2579 38.4221 11.519 11.519 11.519 11.519 1.42312e-09 
2022  0 35.2579 38.4221 11.519 11.519 11.519 11.519 2.05497e-08 
2023  0 35.2579 38.4221 65.5961 65.7498 65.7753 66.0417 0.150484 
2024  0 35.2579 38.4221 58.0336 58.5489 58.6292 59.4517 0.481555 
2025  0 35.2579 38.4221 51.6053 52.8389 53.0164 54.9732 1.12289 
2026  0 35.2579 38.4221 46.0179 48.3835 48.65 52.155 2.04064 
2027  0 35.2579 38.4221 41.2319 44.8051 45.2119 50.7329 3.05627 
2028  0 35.2579 38.4221 37.2302 41.9548 42.5424 49.3014 3.96075 
2029  0 35.2579 38.4221 33.7333 39.9934 40.4574 48.7549 4.73474 
2030  0 35.2579 38.4221 28.6691 38.3995 38.578 47.9451 5.67704 
2031  0 35.2579 38.4221 26.3465 37.4334 37.1591 47.1792 6.26269 
2032  0 35.2579 38.4221 25.1633 36.5904 36.2643 46.4218 6.49288 
2033  0 35.2579 38.4221 25.0156 35.9659 35.6977 46.1431 6.54281 

Spawning_Biomass Model_Proj.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2020 203.658 81.4632 71.2803 146.307 146.307 146.307 146.307 2.6148e-12 
2021 203.658 81.4632 71.2803 150.428 150.432 150.433 150.442 0.00473142 
2022 203.658 81.4632 71.2803 154.876 154.901 154.906 154.951 0.0251304 
2023 203.658 81.4632 71.2803 160.016 160.121 160.138 160.313 0.100087 
2024 203.658 81.4632 71.2803 140.967 141.316 141.369 141.924 0.324158 
2025 203.658 81.4632 71.2803 125.757 126.76 126.904 128.5 0.925349 
2026 203.658 81.4632 71.2803 112.736 115.274 115.617 119.627 2.29397 
2027 203.658 81.4632 71.2803 100.636 105.981 106.673 114.789 4.73036 
2028 203.658 81.4632 71.2803 89.4831 98.7207 99.6795 113.579 7.81106 
2029 203.658 81.4632 71.2803 80.6179 92.88 94.3787 112.297 10.4701 
2030 203.658 81.4632 71.2803 73.958 88.9783 90.5094 111.621 12.098 
2031 203.658 81.4632 71.2803 70.2705 86.23 87.8706 111.042 12.7277 
2032 203.658 81.4632 71.2803 68.3611 84.4674 86.184 108.486 12.7722 
2033 203.658 81.4632 71.2803 67.6482 83.2725 85.0993 108.083 12.5647 

Fishing_mortalityModel_Proj.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2020  0 0.368177 0.455889 0.0483308 0.0483308 0.0483308 0.0483308 4.996e-16 
2021  0 0.368177 0.455889 0.0628511 0.0628582 0.0628575 0.0628615 3.42413e-06 
2022  0 0.368177 0.455889 0.0613189 0.0613757 0.0613702 0.0614035 2.81332e-05 
2023  0 0.368177 0.455889 0.368177 0.368177 0.368177 0.368177 4.05231e-15 
2024  0 0.368177 0.455889 0.368177 0.368177 0.368177 0.368177 4.05231e-15 
2025  0 0.368177 0.455889 0.368177 0.368177 0.368177 0.368177 4.05231e-15 
2026  0 0.368177 0.455889 0.368177 0.368177 0.368177 0.368177 4.05231e-15 
2027  0 0.368177 0.455889 0.368177 0.368177 0.368177 0.368177 4.05231e-15 
2028  0 0.368177 0.455889 0.368177 0.368177 0.368177 0.368177 4.05231e-15 
2029  0 0.368177 0.455889 0.364156 0.368177 0.367465 0.368177 0.00350718 
2030  0 0.368177 0.455889 0.332472 0.368177 0.362799 0.368177 0.0123603 
2031  0 0.368177 0.455889 0.314929 0.368177 0.357954 0.368177 0.0186368 
2032  0 0.368177 0.455889 0.305845 0.368177 0.354922 0.368177 0.0221124 
2033  0 0.368177 0.455889 0.302454 0.368177 0.353131 0.368177 0.0234804 

Total_BiomassModel_Proj.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2020 1299.71 430.635 409.759 591.002 591.002 591.002 591.002 7.16227e-12 
2021 1299.71 430.635 409.759 592.673 600.786 602.497 618.268 8.44549 
2022 1299.71 430.635 409.759 586.529 605.774 608.576 638.578 17.8653 
2023 1299.71 430.635 409.759 575.827 608.43 612.343 661.065 28.0542 
2024 1299.71 430.635 409.759 517.072 560.914 566.065 629.485 37.6364 
2025 1299.71 430.635 409.759 467.525 524.488 530.018 610.374 46.0424 
2026 1299.71 430.635 409.759 427.188 496.918 502.518 598.149 52.5083 
2027 1299.71 430.635 409.759 398.244 475.489 481.727 585.357 57.1359 
2028 1299.71 430.635 409.759 376.31 461.252 466.252 571.618 59.8138 
2029 1299.71 430.635 409.759 365.261 449.231 455.436 562.454 61.2767 
2030 1299.71 430.635 409.759 357.287 439.932 447.675 562.392 62.3763 
2031 1299.71 430.635 409.759 350.645 435.357 442.486 554.105 62.4226 
2032 1299.71 430.635 409.759 348.931 431.738 438.683 547.18 62.0122 
2033 1299.71 430.635 409.759 343.924 429.901 436.013 546.048 61.5683 
Alternative 2 Alternative  Stock: Model_Proj.dat
Catch Model_Proj.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 35.2579 38.4221 8.669 8.669 8.669 8.669 8.88178e-15 
2021  0 35.2579 38.4221 11.519 11.519 11.519 11.519 1.42312e-09 
2022  0 35.2579 38.4221 11.519 11.519 11.519 11.519 2.05497e-08 
2023  0 35.2579 38.4221 65.5961 65.7498 65.7753 66.0417 0.150484 
2024  0 35.2579 38.4221 58.0336 58.5489 58.6292 59.4517 0.481555 
2025  0 35.2579 38.4221 51.6053 52.8389 53.0164 54.9732 1.12289 
2026  0 35.2579 38.4221 46.0179 48.3835 48.65 52.155 2.04064 
2027  0 35.2579 38.4221 41.2319 44.8051 45.2119 50.7329 3.05627 
