 2018	1	1	11006.65	0.01	#_56        
 2019	1	1	15858.10	0.01	#_57        
 2020	1	1	 8555.53	0.01	#_58        
-9999	0	0	    0.00	0.00	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet	Units	Errtype	SD_Report
1	1	0	0	#_Fishery
2	1	0	0	#_Survey 
#
#_CPUE_data
#_year	seas	index	obs	se_log
 1982	7	2	195048	0.08733	#_1         
 1983	7	2	272185	0.09927	#_2         
 1984	7	2	290513	0.08146	#_3         
 1985	7	2	269732	0.07131	#_4         
 1986	7	2	363208	0.08633	#_5         
 1987	7	2	400150	0.09228	#_6         
 1988	7	2	571393	0.08484	#_7         
 1989	7	2	529948	0.08199	#_8         
 1990	7	2	603587	0.08779	#_9         
 1991	7	2	552949	0.07584	#_10        
 1992	7	2	628857	0.10349	#_11        
 1993	7	2	618057	0.07020	#_12        
 1994	7	2	700088	0.06860	#_13        
 1995	7	2	604520	0.08661	#_14        
 1996	7	2	626947	0.08883	#_15        
 1997	7	2	795463	0.20779	#_16        
 1998	7	2	695296	0.20029	#_17        
 1999	7	2	407889	0.08638	#_18        
 2000	7	2	401723	0.08555	#_19        
 2001	7	2	524068	0.10246	#_20        
 2002	7	2	563230	0.17347	#_21        
 2003	7	2	523566	0.10236	#_22        
 2004	7	2	625587	0.08356	#_23        
 2005	7	2	622883	0.08396	#_24        
 2006	7	2	644948	0.09173	#_25        
 2007	7	2	572105	0.09014	#_26        
 2008	7	2	554706	0.13962	#_27        
 2009	7	2	425818	0.11530	#_28        
 2010	7	2	507047	0.14496	#_29        
 2011	7	2	593203	0.18111	#_30        
 2012	7	2	387043	0.11344	#_31        
 2013	7	2	499472	0.16791	#_32        
 2014	7	2	532886	0.13277	#_33        
 2015	7	2	399748	0.11012	#_34        
 2016	7	2	453060	0.06947	#_35        
 2017	7	2	549717	0.07746	#_36        
 2018	7	2	495345	0.07564	#_37        
 2019	7	2	604445	0.14002	#_38        
-9999	0	0	     0	0.00000	#_terminator
0 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#
#_discard_data
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
2 # binwidth for population size comp
6 # minimum size in the population (lower edge of first bin and size at age 0.00)
58 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-05	0	0	0	0	0.001	#_Fishery
-1	1e-05	0	0	0	0	0.001	#_Survey 
24 #_N_lbins
#_lbin_vector
6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 43 46 49 52 55 58 #_lbin_vector
#
#_lencomp
#_Yr	Seas	FltSvy	Gender	Part	Nsamp	f6	f8	f10	f12	f14	f16	f18	f20	f22	f24	f26	f28	f30	f32	f34	f36	f38	f40	f43	f46	f49	f52	f55	f58	m6	m8	m10	m12	m14	m16	m18	m20	m22	m24	m26	m28	m30	m32	m34	m36	m38	m40	m43	m46	m49	m52	m55	m58
 1982	7	 2	3	0	 108	0.00000e+00	0.00000e+00	1.09989e-03	1.50244e-02	2.16095e-02	1.76981e-02	2.63217e-02	4.19608e-02	0.043310551	0.043192890	0.047826875	0.05992828	0.06311907	0.0494845	0.0294394	0.0120800	0.00604305	0.00780373	0.00149596	0.000355689	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.42120e-04	2.64920e-04	1.27547e-03	1.73619e-02	2.73946e-02	2.49243e-02	3.01125e-02	0.041620275	0.049256047	0.05698826	0.07569961	0.0808214	0.0649843	0.0282658	0.00932868	0.00276295	0.000529603	3.72873e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_1         
 1983	7	 2	3	0	 170	0.00000e+00	3.20668e-04	8.51178e-03	2.70915e-02	1.76177e-02	3.05624e-02	3.89913e-02	3.74798e-02	0.031156422	0.035389676	0.038007365	0.04175786	0.05064159	0.0510474	0.0459981	0.0215398	0.01093633	0.00608599	0.00114720	0.000347045	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.20892e-04	9.88054e-04	1.17439e-02	3.48124e-02	1.98567e-02	3.52311e-02	4.70876e-02	0.040358828	0.035575995	0.03992796	0.05075446	0.0619329	0.0602469	0.0428927	0.01755981	0.00497323	0.001014011	9.23382e-05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_2         
 1984	7	 2	3	0	 152	0.00000e+00	2.56016e-04	3.66299e-03	1.94325e-02	3.41650e-02	4.89856e-02	3.61015e-02	3.25577e-02	0.039514400	0.038880825	0.037941186	0.04288201	0.04351593	0.0409626	0.0400243	0.0257413	0.01213526	0.00662179	0.00070039	0.000500477	1.25170e-05	0.00000e+00	0.00000e+00	0.00000e+00	4.54829e-04	7.98246e-04	6.28474e-03	1.79030e-02	3.31747e-02	5.64060e-02	4.12950e-02	0.038277238	0.044841327	0.04188041	0.04540086	0.0527999	0.0520710	0.0388994	0.01844259	0.00430089	0.002045508	6.38982e-05	0.00000e+00	6.62740e-05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_3         
 1985	7	 2	3	0	 189	0.00000e+00	9.00951e-04	8.29693e-04	5.00431e-03	1.49575e-02	2.35270e-02	3.82886e-02	5.83035e-02	0.050498366	0.036771094	0.035849079	0.03951504	0.04014018	0.0401170	0.0360261	0.0224924	0.01611173	0.01015886	0.00311849	0.000747040	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.71386e-05	2.01880e-03	2.93888e-03	5.35183e-03	1.56603e-02	2.93364e-02	4.46682e-02	0.063714040	0.056031104	0.04282087	0.05278420	0.0572577	0.0626778	0.0475539	0.02980626	0.01089449	0.002509714	5.91487e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_4         
 1986	7	 2	3	0	 259	0.00000e+00	3.33560e-04	2.37808e-03	8.35844e-03	8.32638e-03	1.05672e-02	1.94843e-02	3.09192e-02	0.043469357	0.051005002	0.044961558	0.04090368	0.04612333	0.0469270	0.0481160	0.0355515	0.02660019	0.02061248	0.00488161	0.001403340	1.27393e-04	0.00000e+00	0.00000e+00	0.00000e+00	3.27977e-04	5.63108e-04	4.99005e-03	1.61836e-02	1.11484e-02	1.40744e-02	2.57412e-02	0.044303760	0.050220191	0.05708941	0.05785556	0.0480522	0.0610016	0.0621726	0.03466506	0.01451677	0.004836463	1.12901e-03	7.91063e-05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_5         
 1987	7	 2	3	0	 192	0.00000e+00	0.00000e+00	2.18109e-03	1.03491e-02	1.49204e-02	2.17972e-02	2.16778e-02	2.76994e-02	0.026952422	0.034883721	0.042180933	0.04478277	0.04603855	0.0443641	0.0492634	0.0372507	0.02927946	0.02269483	0.00898219	0.001809997	6.82064e-05	0.00000e+00	0.00000e+00	0.00000e+00	3.72333e-05	1.31583e-04	3.91099e-03	1.38909e-02	1.52108e-02	2.59631e-02	2.62844e-02	0.033237823	0.039478866	0.05044146	0.04987240	0.0584734	0.0646671	0.0639005	0.03610740	0.01889316	0.009825053	2.49761e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_6         
 1988	7	 2	3	0	 202	0.00000e+00	0.00000e+00	1.15804e-03	8.50247e-03	3.09998e-02	3.91602e-02	3.34574e-02	3.98791e-02	0.026647324	0.027824945	0.030258666	0.03313351	0.03386573	0.0446158	0.0448137	0.0418943	0.03022732	0.02831734	0.01173682	0.001565498	6.02244e-04	0.00000e+00	0.00000e+00	0.00000e+00	2.58689e-04	7.78630e-04	2.37850e-03	1.34712e-02	3.30853e-02	4.42622e-02	2.97533e-02	0.033234249	0.027785113	0.03092164	0.03372547	0.0387825	0.0521165	0.0624289	0.05448345	0.02338151	0.008030358	2.34793e-03	1.14432e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_7         
 1989	7	 2	3	0	 253	0.00000e+00	3.35162e-05	7.03647e-03	1.96511e-02	1.19339e-02	1.59355e-02	4.39850e-02	4.22711e-02	0.044724188	0.031341893	0.025177337	0.02924960	0.03403423	0.0301327	0.0379159	0.0398350	0.02930691	0.02926075	0.01217037	0.003618113	3.70426e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.81438e-04	7.52972e-03	3.20790e-02	1.82960e-02	1.79044e-02	5.64505e-02	0.044534377	0.045950663	0.03228025	0.03389219	0.0344563	0.0346345	0.0587632	0.05821839	0.02680845	0.008158569	1.37777e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_8         
 1990	7	 2	3	0	 256	0.00000e+00	6.57597e-05	8.68405e-04	5.84878e-03	2.60696e-02	3.05989e-02	1.99008e-02	2.66542e-02	0.035610856	0.035282800	0.031854489	0.02827179	0.02613785	0.0328510	0.0308692	0.0359008	0.03499207	0.04063897	0.01776965	0.005094376	1.08199e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.55609e-04	2.01220e-03	7.42493e-03	3.23632e-02	3.32967e-02	2.70457e-02	0.039543261	0.047965674	0.04281760	0.04172529	0.0427563	0.0485228	0.0612151	0.05961541	0.03143467	0.012665358	2.44738e-03	2.30417e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_9         
 1991	7	 2	3	0	 267	0.00000e+00	3.28133e-04	1.98020e-03	1.98039e-03	3.08980e-03	1.37039e-02	2.94043e-02	3.98517e-02	0.036880589	0.038906923	0.036533563	0.03358343	0.02676270	0.0314400	0.0372312	0.0329723	0.04756411	0.05649610	0.02033767	0.006655296	4.34841e-04	0.00000e+00	0.00000e+00	0.00000e+00	1.16182e-04	2.15702e-04	4.93240e-03	3.76311e-03	4.58693e-03	2.07193e-02	3.98503e-02	0.054866040	0.051981376	0.04946240	0.04968464	0.0409811	0.0459238	0.0433066	0.04866034	0.03281140	0.009627897	2.15625e-03	2.04141e-04	1.30882e-05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_10        
 1992	7	 2	3	0	 273	0.00000e+00	0.00000e+00	1.47019e-03	1.11335e-02	2.01853e-02	1.59166e-02	1.82062e-02	2.77131e-02	0.037035950	0.043970739	0.040423128	0.04069454	0.02950763	0.0282323	0.0311053	0.0320048	0.03100995	0.03608710	0.01956766	0.006172707	9.32831e-04	4.72832e-05	0.00000e+00	0.00000e+00	0.00000e+00	7.70454e-06	1.14328e-03	1.59953e-02	2.73621e-02	1.72878e-02	1.82681e-02	0.034687948	0.049535664	0.06170776	0.05511426	0.0455137	0.0478060	0.0521415	0.05276049	0.03432194	0.012241790	2.49883e-03	1.15398e-04	9.64120e-06	6.38892e-05	0.00000e+00	0.00000e+00	0.00000e+00	#_11        
 1993	7	 2	3	0	 288	2.01742e-05	2.49522e-04	2.20893e-03	4.27869e-03	8.19008e-03	2.19681e-02	2.49005e-02	1.82491e-02	0.028865160	0.038910702	0.039948578	0.04559003	0.04438743	0.0362441	0.0321323	0.0297620	0.02643093	0.04399421	0.02293977	0.007380267	1.34424e-03	4.25501e-05	0.00000e+00	0.00000e+00	0.00000e+00	4.10396e-04	3.12567e-03	5.82516e-03	8.16471e-03	2.60315e-02	2.66483e-02	0.024720383	0.031173048	0.04964111	0.06334370	0.0636402	0.0562407	0.0596994	0.05508167	0.03222132	0.012516030	3.36872e-03	1.10592e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_12        
 1994	7	 2	3	0	 277	0.00000e+00	1.65622e-04	9.20509e-04	5.39108e-03	1.25309e-02	1.87915e-02	2.67120e-02	2.21221e-02	0.017778262	0.028713638	0.036503405	0.04250761	0.04440615	0.0397942	0.0346425	0.0290901	0.03059281	0.04049438	0.02836064	0.010363882	1.46356e-03	1.28864e-04	0.00000e+00	5.99501e-05	0.00000e+00	3.45283e-04	1.91557e-03	8.04283e-03	1.73653e-02	2.63805e-02	3.54334e-02	0.030280643	0.026467889	0.03671579	0.05083478	0.0575340	0.0627316	0.0618395	0.05779801	0.03840018	0.012846499	3.37334e-03	1.61256e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_13        
 1995	7	 2	3	0	 263	0.00000e+00	0.00000e+00	5.79776e-04	2.56500e-03	7.75788e-03	1.50967e-02	1.90850e-02	2.70840e-02	0.025138120	0.023705905	0.029680078	0.03847415	0.04686128	0.0439450	0.0389073	0.0327531	0.02981278	0.03558404	0.02614803	0.008590523	2.86712e-03	1.29808e-04	0.00000e+00	0.00000e+00	0.00000e+00	5.98376e-05	1.01704e-03	3.72133e-03	9.30944e-03	1.71498e-02	2.19074e-02	0.030350535	0.035159647	0.03295812	0.05379566	0.0677443	0.0781827	0.0715319	0.06199064	0.03798007	0.016586150	5.46069e-03	2.56399e-04	7.26636e-05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_14        
 1996	7	 2	3	0	 290	0.00000e+00	9.79141e-05	1.42622e-03	8.94513e-03	1.31742e-02	1.92952e-02	2.03987e-02	2.70355e-02	0.027304052	0.030609346	0.029903146	0.02986850	0.03480889	0.0409476	0.0433767	0.0379629	0.02431959	0.03438475	0.02476027	0.011286706	1.51923e-03	1.32855e-04	0.00000e+00	0.00000e+00	3.14301e-05	2.83913e-04	1.51368e-03	9.43190e-03	1.77137e-02	1.60292e-02	2.57521e-02	0.032361620	0.035175230	0.03672693	0.04230455	0.0553101	0.0664340	0.0700049	0.06566678	0.04101900	0.016253054	5.94323e-03	4.72465e-04	0.00000e+00	0.00000e+00	1.48339e-05	0.00000e+00	0.00000e+00	#_15        
 1997	7	 2	3	0	 281	0.00000e+00	2.35780e-04	7.50194e-04	3.09820e-03	6.73756e-03	1.03606e-02	1.30251e-02	1.59389e-02	0.017546473	0.020843220	0.027336015	0.02927547	0.03725304	0.0439937	0.0522471	0.0504435	0.04524585	0.06106061	0.05165548	0.015790443	3.83348e-03	3.04427e-04	0.00000e+00	0.00000e+00	2.95279e-05	2.12416e-04	1.36066e-03	4.85081e-03	5.96034e-03	1.13684e-02	1.42255e-02	0.018922704	0.025465993	0.03189355	0.03524580	0.0440218	0.0685842	0.0730164	0.06985619	0.04897003	0.025552183	1.14693e-02	1.13521e-03	8.83924e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_16        
 1998	7	 2	3	0	 315	0.00000e+00	2.91093e-04	6.49389e-03	1.19812e-02	5.35231e-03	9.99269e-03	1.38188e-02	1.88541e-02	0.019244866	0.020996133	0.026988666	0.03360872	0.02940641	0.0371927	0.0461642	0.0438825	0.03991599	0.04374421	0.02913310	0.012479150	5.72926e-03	6.97004e-04	0.00000e+00	0.00000e+00	3.16729e-05	6.37872e-04	8.69783e-03	1.73865e-02	8.69763e-03	1.29821e-02	1.43805e-02	0.018374741	0.022918626	0.03375722	0.03830436	0.0460812	0.0678148	0.0807391	0.07969692	0.05415857	0.030392284	7.44854e-03	1.31429e-03	2.18283e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_17        
 1999	7	 2	3	0	 243	0.00000e+00	1.20917e-04	1.81047e-03	4.83267e-03	1.21875e-02	1.28256e-02	1.19788e-02	1.66318e-02	0.023316129	0.027322514	0.032634864	0.03105989	0.03508536	0.0398522	0.0519801	0.0485693	0.03707314	0.03538056	0.02364359	0.012910472	6.55255e-03	8.03951e-04	0.00000e+00	1.48842e-04	0.00000e+00	1.65993e-04	2.16504e-03	5.66299e-03	1.68690e-02	1.28344e-02	1.44483e-02	0.024115117	0.025754201	0.04022674	0.04961651	0.0556474	0.0666632	0.0830242	0.06993531	0.03821903	0.017705347	9.26106e-03	8.82783e-04	8.22184e-05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_18        
 2000	7	 2	3	0	 277	2.16739e-04	3.28390e-04	1.41711e-03	4.15246e-03	7.43323e-03	1.41123e-02	1.40443e-02	1.70098e-02	0.016240372	0.023719718	0.029128811	0.03151433	0.04182016	0.0482155	0.0522649	0.0565785	0.04150545	0.04313640	0.02479739	0.010981367	3.74904e-03	4.52742e-04	0.00000e+00	0.00000e+00	5.33464e-05	2.89163e-04	4.44481e-03	6.27796e-03	9.07293e-03	1.92461e-02	1.74312e-02	0.020258066	0.022949707	0.03528727	0.05278706	0.0538630	0.0735391	0.0739413	0.06243066	0.04167345	0.016372129	6.51103e-03	5.09885e-04	2.14020e-04	2.87430e-05	0.00000e+00	0.00000e+00	0.00000e+00	#_19        
 2001	7	 2	3	0	 286	7.66378e-05	2.56551e-04	1.96604e-03	3.10846e-03	5.26818e-03	9.21874e-03	1.74574e-02	2.76850e-02	0.028666470	0.023086133	0.023459959	0.03548340	0.03926455	0.0461021	0.0517333	0.0487880	0.03482441	0.03707154	0.02352635	0.011575812	2.64874e-03	5.31745e-04	4.37201e-05	0.00000e+00	5.54236e-05	4.13273e-04	3.06524e-03	3.98447e-03	1.04292e-02	1.26192e-02	2.26590e-02	0.038681238	0.036198281	0.02779340	0.03603591	0.0598178	0.0734759	0.0754052	0.06446978	0.03668151	0.018840886	6.00835e-03	1.15635e-03	3.43977e-04	1.11797e-05	1.11797e-05	0.00000e+00	0.00000e+00	#_20        
 2002	7	 2	3	0	 281	1.22077e-04	3.84530e-04	1.23262e-03	2.79082e-03	7.05580e-03	9.34274e-03	1.12349e-02	1.65493e-02	0.023731440	0.026136785	0.026307035	0.03083310	0.03316408	0.0464934	0.0523509	0.0428249	0.03884863	0.04306724	0.03457024	0.028582828	1.57331e-02	3.29581e-03	6.01125e-04	0.00000e+00	4.50025e-05	3.11531e-04	1.22705e-03	3.95179e-03	8.50167e-03	1.15962e-02	1.39475e-02	0.022717396	0.036196941	0.03774509	0.03815873	0.0477824	0.0693955	0.0741939	0.06941265	0.04125603	0.016905009	8.08283e-03	1.32570e-03	1.98274e-03	1.09352e-05	0.00000e+00	0.00000e+00	0.00000e+00	#_21        
 2003	7	 2	3	0	 276	2.93879e-04	0.00000e+00	1.18956e-03	5.93251e-03	7.10942e-03	9.04336e-03	1.16490e-02	1.59054e-02	0.018880284	0.027479348	0.038041100	0.04480982	0.04170844	0.0453353	0.0479134	0.0367119	0.03945584	0.04781018	0.02662473	0.007005406	1.53200e-03	1.04424e-04	0.00000e+00	3.34239e-05	0.00000e+00	3.58404e-04	2.66865e-03	6.71833e-03	7.79613e-03	1.43694e-02	1.78750e-02	0.019769016	0.027334522	0.04447752	0.05476897	0.0665820	0.0730659	0.0635763	0.05634746	0.04181796	0.020902925	5.53437e-03	1.39319e-03	5.66955e-05	0.00000e+00	0.00000e+00	0.00000e+00	1.86397e-05	#_22        
 2004	7	 2	3	0	 274	3.65330e-05	3.32200e-04	1.38319e-03	3.02953e-03	9.54345e-03	1.82068e-02	1.95110e-02	1.93099e-02	0.020934102	0.023297833	0.028600325	0.03837692	0.04436296	0.0445381	0.0385805	0.0406509	0.02862217	0.04194317	0.03166674	0.016795913	3.89006e-03	1.09511e-04	0.00000e+00	0.00000e+00	4.49886e-05	2.16383e-04	1.24530e-03	4.73570e-03	1.10098e-02	1.78150e-02	2.54773e-02	0.022122546	0.026462824	0.03196683	0.04342690	0.0645386	0.0735017	0.0673631	0.06298065	0.03926043	0.024503966	8.67776e-03	8.90817e-04	0.00000e+00	3.77007e-05	0.00000e+00	0.00000e+00	0.00000e+00	#_23        
 2005	7	 2	3	0	 284	2.24513e-05	3.24214e-04	2.97043e-03	9.93874e-03	1.16556e-02	1.72101e-02	2.30842e-02	2.49865e-02	0.025003050	0.026494751	0.031287704	0.03388838	0.03953921	0.0440613	0.0449206	0.0369746	0.02603033	0.03390955	0.03052557	0.017375316	5.90306e-03	5.64296e-04	0.00000e+00	0.00000e+00	0.00000e+00	6.17419e-04	4.32829e-03	1.21967e-02	1.42037e-02	1.84885e-02	2.49765e-02	0.029301506	0.030331746	0.03053515	0.04351283	0.0582437	0.0707587	0.0659718	0.05188553	0.03144517	0.017223964	7.65108e-03	7.95811e-04	4.51356e-04	4.10414e-04	0.00000e+00	0.00000e+00	0.00000e+00	#_24        
 2006	7	 2	3	0	 255	3.14833e-04	3.10471e-04	7.48176e-04	4.48100e-03	1.25181e-02	2.13981e-02	2.61402e-02	2.86019e-02	0.022304888	0.025533158	0.031975603	0.03410525	0.03981711	0.0439571	0.0446126	0.0373827	0.02952089	0.03601710	0.02440626	0.013813977	2.65989e-03	4.01403e-04	0.00000e+00	0.00000e+00	3.13483e-04	1.86111e-04	9.54961e-04	6.06659e-03	1.59029e-02	2.46215e-02	2.86662e-02	0.031120595	0.028253755	0.03186232	0.03906623	0.0526735	0.0632817	0.0716160	0.05730439	0.03787582	0.019553832	8.43835e-03	1.07705e-03	9.94831e-05	0.00000e+00	0.00000e+00	0.00000e+00	4.44696e-05	#_25        
 2007	7	 2	3	0	 262	5.89134e-05	9.21466e-04	2.20270e-03	3.78551e-03	4.23914e-03	1.02740e-02	2.13421e-02	3.78599e-02	0.035767639	0.030996112	0.034393277	0.03376820	0.03846843	0.0430544	0.0484165	0.0418824	0.03056991	0.03779344	0.02888328	0.014745512	3.12473e-03	3.65195e-04	0.00000e+00	0.00000e+00	0.00000e+00	1.38326e-03	1.95581e-03	3.10032e-03	4.76182e-03	1.13549e-02	2.60810e-02	0.040071331	0.039555450	0.03985215	0.04363565	0.0480778	0.0618983	0.0624141	0.05217448	0.03316592	0.018200194	8.57650e-03	7.77051e-04	5.12341e-05	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_26        
 2008	7	 2	3	0	 255	6.41611e-05	1.52671e-04	1.81093e-03	4.51439e-03	5.34129e-03	7.99889e-03	8.34823e-03	1.32861e-02	0.025217952	0.035914724	0.040205897	0.03924065	0.04645302	0.0484421	0.0515034	0.0472569	0.03000509	0.03225055	0.01647647	0.009432383	2.72558e-03	1.80924e-04	0.00000e+00	0.00000e+00	0.00000e+00	5.64301e-04	2.77052e-03	7.37812e-03	8.14523e-03	8.95984e-03	1.02379e-02	0.017312644	0.029722637	0.04733317	0.05310214	0.0552122	0.0708388	0.0856830	0.06995284	0.03414732	0.023602015	7.35607e-03	5.68134e-04	1.53795e-04	1.37051e-04	0.00000e+00	0.00000e+00	0.00000e+00	#_27        
 2009	7	 2	3	0	 236	0.00000e+00	6.64058e-05	9.82579e-04	3.08078e-03	9.71566e-03	9.12115e-03	1.34164e-02	1.29561e-02	0.017159786	0.023612049	0.039849560	0.05814224	0.05259990	0.0525607	0.0519898	0.0428915	0.03552870	0.02966990	0.02071025	0.008686439	2.72788e-03	3.16736e-04	0.00000e+00	0.00000e+00	1.55160e-04	1.04168e-03	1.77172e-03	5.04794e-03	9.74866e-03	1.14720e-02	1.44208e-02	0.019532094	0.020451411	0.03380321	0.05865618	0.0703470	0.0686453	0.0736686	0.05996437	0.03550529	0.019624867	9.26031e-03	7.58813e-04	3.40059e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	#_28        
 2010	7	 2	3	0	 244	0.00000e+00	1.78906e-04	1.46244e-03	1.06751e-02	1.22857e-02	1.57036e-02	1.66792e-02	1.54317e-02	0.016909119	0.020765820	0.022240571	0.04068641	0.05712404	0.0515240	0.0449408	0.0403925	0.02948661	0.02884054	0.01466713	0.006811463	1.86229e-03	1.41378e-04	0.00000e+00	0.00000e+00	1.23769e-04	6.13814e-05	1.64818e-03	1.03507e-02	1.07965e-02	1.76530e-02	2.48313e-02	0.016299282	0.018992234	0.02870148	0.03603869	0.0645243	0.0854032	0.0770536	0.07097310	0.04781233	0.028083914	1.14421e-02	1.63152e-04	1.90591e-05	1.67056e-04	5.23252e-05	0.00000e+00	0.00000e+00	#_29        
